ZipCode,MedianIncome,MarginOfError
50321,64487,11378
50322,77682,3263
50323,162705,27803
50324,79073,16100
50325,114905,5220
50327,81806,9360
50401,57159,2106
50420,67794,4911
50421,52639,7374
50423,56234,2317
50424,51389,13553
50426,47813,8145
50427,63173,9077
50428,62792,6790
50430,52321,11792
50431,40833,15501
50432,75500,42017
50433,49028,21295
50434,36125,34944
50435,62500,20242
50436,57440,13662
50438,69485,11573
50439,56696,21468
50440,87500,32697
50441,53839,9681
50444,63500,11255
50446,73393,31714
50447,66339,9978
50448,56250,26791
50449,63438,6292
50450,68407,4293
50451,56875,32175
50452,65096,21463
50453,62083,20083
50454,61786,55285
50455,78750,31581
50456,67333,13459
50457,60000,45487
50458,77700,15367
50459,68615,8788
50460,76193,12767
50461,57341,6424
50464,65625,7822
50465,50625,7899
50466,55357,14150
50467,45417,17393
50468,59879,5051
50469,66429,16051
50470,64375,25810
50471,62813,8747
50472,72616,8214
50473,83393,36524
50475,57297,4015
50476,54000,10892
50477,53750,11756
50478,45000,11589
50479,59231,17064
50480,62462,18099
50482,70089,13572
50483,76667,24667
50484,77750,33156
50501,54675,3898
50510,77596,10380
50511,56389,5515
50514,53750,12745
50515,43750,23287
50516,70865,13383
50517,48750,12224
50518,74500,14132
50519,61771,20489
50520,70096,67468
50521,,
50522,70417,6718
50523,55833,11797
50524,86667,17940
50525,45929,10673
50527,55938,21162
50528,103603,34821
50529,58942,12143
50530,67882,10701
50531,56458,41378
50532,60156,21744
50533,58125,6913
50535,68333,24306
50536,55217,6112
50538,47045,8184
50539,59167,14993
50540,87218,7047
50541,50893,10945
50542,63056,13670
50543,54412,16724
50544,52473,28670
50545,35417,23942
50546,53229,14253
50548,60661,3520
50551,30909,1009
50552,78250,35501
50554,56081,2272
50556,47778,15971
50557,66944,16440
50558,77500,10859
50559,,
50560,57212,24087
50561,61688,15055
50562,60250,36228
50563,72885,10110
50565,60313,21128
50566,72813,21668
50567,58500,17362
50568,65129,7123
50569,56250,20398
50570,63750,15263
50571,56250,21003
50573,44375,28625
50574,50938,8076
50575,62386,9164
50576,51875,16499
50577,44438,12314
50578,60391,5928
50579,49815,14164
50581,53583,12877
50582,72566,20735
50583,51156,4710
50585,58281,13352
50586,45833,6890
50588,51234,3156
50590,49792,19987
50591,62188,25798
50592,,
50593,,
50594,51250,9717
50595,58721,6699
50597,77566,7696
50598,73214,6730
50599,65750,16696
50601,53000,10911
50602,60500,4527
50603,54813,3146
50604,56458,5732
50605,65750,12881
50606,52708,15162
50607,78214,22256
50608,58393,17983
50609,79615,8256
50611,70625,20720
50612,71739,23666
50613,68989,6274
50616,53322,4030
50619,65184,10512
50620,,
50621,67443,21801
50622,90882,12034
50623,82778,25614
50624,85625,15194
50625,52857,19846
50626,75227,6443
50627,62179,9723
50628,50000,23576
50629,93342,5926
50630,67895,15978
50631,40750,10862
50632,64324,9046
50633,61682,1823
50634,67361,12484
50635,62083,13439
50636,49741,8000
50638,76038,3856
50641,54972,4237
50642,85795,16913
50643,102188,14335
50644,69209,5313
50645,52083,19189
50647,97763,15749
50648,90610,10164
50649,,
50650,52461,7342
50651,74375,10024
50652,52750,14135
50653,66625,23149
50654,75139,62422
50655,52083,15791
50657,77500,27552
50658,63470,3402
50659,69676,7414
50660,75625,32711
50662,38987,3631
50664,59792,52537
50665,63902,5169
50666,68490,6568
50667,58750,11744
50668,74952,11368
50669,74450,10606
50670,70987,8360
50671,48611,3393
50672,55096,22155
50673,73214,9255
50674,62750,12813
50675,68875,7931
50676,77885,8548
50677,75156,5815
50680,60391,6857
50681,61250,11008
50682,79141,2827
50701,55855,2720
50702,55026,3579
50703,37738,3995
50707,54569,5172
50801,51015,3857
50830,66458,9442
50831,,
50833,61563,9966
50835,47500,17745
50836,68056,16250
50837,52065,8406
50839,39583,31570
50840,60313,20963
50841,53542,11364
50842,50000,5081
50843,45109,9762
50845,73750,17506
50846,64583,13033
50847,30000,14349
50848,40096,7507
50849,52857,8535
50851,51818,9245
50853,62159,15314
50854,48083,12368
50857,64318,21173
50858,56000,11496
50859,64250,20416
50860,45972,19070
50861,76250,25163
50862,67500,18931
50863,61250,34668
50864,56184,12130
51001,57169,8123
51002,60568,8767
51003,88487,19330
51004,54615,6025
51005,65250,14442
51006,77500,20875
51007,105313,23432
51008,61667,15869
51009,48125,25437
51010,82604,26794
51011,43750,25169
51012,54327,7981
51014,61167,6822
51015,43281,6963
51016,49605,5721
51018,64375,26721
51019,65217,7807
51020,50938,14123
51022,80575,13237
51023,64297,11012
51024,92266,17654
51025,59167,9208
51026,75625,13707
51027,84375,16404
51028,67375,15030
51029,67500,34996
51030,97500,15631
51031,70727,5082
51033,45583,17709
51034,58641,9717
51035,68333,15771
51036,105875,20741
51037,74063,18937
51038,86509,12806
51039,92553,14172
51040,51036,7325
51041,76964,12229
51044,65625,48944
51045,101364,9134
51046,74583,10565
51047,80833,14121
51048,61193,3564
51049,48688,11291
51050,90982,11919
51051,41667,6279
51052,76006,13889
51053,63534,4863
51054,105743,13229
51055,78333,18331
51056,63857,6934
51058,57321,11880
51060,42708,9403
51061,61000,34125
51062,32938,28704
51063,62727,11676
51101,24091,15685
51103,50179,4285
51104,64735,6688
51105,41469,5736
51106,72919,6281
51108,72220,11591
51109,61786,22507
51111,41974,24558
51201,63047,8580
51230,63871,20644
51231,92518,26625
51232,63125,30147
51234,80000,15245
51235,63482,13925
51237,60074,6560
51238,65542,3940
51239,76818,12279
51240,72283,6668
51241,89417,16545
51242,73269,9782
51243,66635,7892
51244,71786,18885
51245,60917,10848
51246,70037,8681
51247,68281,18436
51248,58750,10914
51249,65580,6100
51250,83965,8628
51301,48342,7826
51331,71250,15994
51333,80208,15615
51334,58588,5627
51338,54167,12818
51340,75833,18523
51341,,
51342,66625,13908
51343,99464,20173
51345,55000,26849
51346,49583,8708
51347,70809,7868
51350,57885,8828
51351,62381,7804
51354,67014,6976
51355,58125,12013
51357,58125,9689
51358,64643,3206
51360,65529,4712
51363,52708,18829
51364,55677,16381
51365,60536,18552
51366,62813,39364
51401,60327,9921
51430,63438,9857
51431,46992,6083
51432,59583,25549
51433,48958,11446
51436,51691,12109
51439,53864,4320
51440,57500,38178
51441,41750,20877
51442,52626,12689
51443,72632,12062
51444,58542,13630
51445,60688,9912
51446,81250,16693
51447,100500,19131
51448,47250,16975
51449,60938,9331
51450,70375,9186
51451,40625,24618
51452,58750,18210
51453,52750,18015
51454,79688,12408
51455,67454,6048
51458,62900,4411
51459,72188,20946
51460,31250,14997
51461,66406,5597
51462,59583,11382
51463,60714,10177
51465,58625,6126
51466,68929,20185
51467,56979,16801
51501,53238,3444
51503,70741,3879
51510,58750,18327
51520,53750,1073
51521,61114,4761
51523,73750,13699
51525,67986,12068
51526,85238,19493
51527,69688,31126
51528,56500,17124
51529,52813,7500
51530,40250,15208
51531,57143,11462
51532,58398,3304
51533,64091,9650
51534,79627,7858
51535,72833,11171
51536,64167,22432
51537,57132,12982
51540,58750,49312
51541,54375,16192
51542,106750,25236
51543,48750,10768
51544,38750,23420
51545,37250,20919
51546,74906,12327
51548,88162,17490
51549,69792,58181
51550,57917,21041
51551,74850,14710
51552,56563,34048
51553,76875,19522
51554,106591,55123
51555,70944,4861
51556,77750,17585
51557,67313,8507
51558,71250,22616
51559,75833,7749
51560,66111,7805
51561,69276,13608
51562,73958,47651
51563,58468,5704
51564,56188,7713
51565,88212,6948
51566,53470,6717
51570,60750,12216
51571,83900,3050
51572,63487,7573
51573,83393,6724
51575,93571,15447
51576,96563,17791
51577,53393,13614
51578,81667,47631
51579,68235,5538
51601,47316,10423
51630,78750,13838
51631,43472,10357
51632,53333,4587
51636,57344,19672
51637,,
51638,50375,6752
51639,76071,11160
51640,53571,3702
51645,93500,50498
51646,66250,23856
51647,19459,18115
51648,100197,41486
51649,83333,22434
51650,49063,10671
51651,48929,12379
51652,66250,10636
51653,72768,12816
51654,66111,29345
51656,43125,11887
52001,54561,3616
52002,78422,6082
52003,85572,5971
52030,56620,6344
52031,72762,7603
52032,74224,22957
52033,77328,8570
52035,52404,17737
52036,64375,21196
52037,67159,9326
52038,67188,51696
52039,97557,19526
52040,66344,5420
52041,77396,9240
52042,64310,12532
52043,57550,9101
52044,66836,22524
52045,69375,18588
52046,81597,9917
52047,52857,14037
52048,48906,13979
52049,73807,9768
52050,71250,19276
52052,52250,7019
52053,92000,26730
52054,95417,22425
52056,73438,8396
52057,66653,6166
52060,57589,13515
52064,66250,21780
52065,75125,16639
52066,44286,15084
52068,107920,7467
52069,74500,11318
52070,58875,16263
52071,36838,9189
52072,74417,14313
52073,80724,12771
52074,91118,22910
52075,73750,37681
52076,62813,12282
52077,60000,34574
52078,75417,9871
52079,59013,23494
52101,61270,7185
52132,72237,19032
52133,59525,6128
52134,66250,7368
52135,67411,6236
52136,59223,8161
52140,,
52141,58229,8247
52142,41179,4114
52144,74674,8400
52146,51774,12805
52147,60938,5037
52151,49808,9602
52154,67639,20035
52155,61736,6624
52156,84583,22564
52157,45833,9820
52158,37875,14878
52159,64803,12085
52160,73324,9788
52161,67283,5865
52162,56719,10868
52163,52321,14808
52164,59583,29503
52165,71806,19573
52166,52188,24857
52168,35625,15432
52169,59167,15149
52170,59074,7682
52171,64735,21379
52172,61418,4944
52175,55107,9721
52201,87474,16985
52202,89167,18289
52203,88239,34137
52205,63013,6321
52206,99107,10183
52207,43125,32120
52208,61563,6455
52209,70956,8604
52210,61029,4124
52211,58792,9286
52212,73304,17027
52213,77813,20184
52214,76411,7579
52215,65750,37684
52216,60714,10891
52217,55179,35891
52218,83346,8884
52219,61250,44811
52220,52188,9338
52221,75000,14415
52222,54904,7658
52223,74196,14183
52224,71042,12158
52225,58352,6323
52227,100278,16633
52228,110240,17876
52229,78229,7921
52231,64375,28174
52232,74167,18245
52233,57889,6830
52235,70469,12766
52236,71842,13773
52237,76434,8533
52240,52256,3466
52241,67474,10218
52242,,
52245,69381,7342
52246,48507,4418
52247,66515,8711
52248,69542,10646
52249,77292,8963
52251,77321,2879
52252,100357,87018
52253,81500,14150
52254,45515,8245
52255,62054,13318
52257,92656,53065
52301,62188,4060
52302,76325,5396
52305,81314,9493
52306,67708,17520
52307,38906,21037
52308,69167,18781
52309,75938,27096
52310,61494,7314
52312,32292,18868
52313,73281,15402
52314,90417,14388
52315,68036,8900
52316,58750,11591
52317,99727,10399
52318,75750,26805
52320,59808,9038
52321,55893,20206
52322,65919,21354
52323,51477,14291
52324,108571,9432
52325,48125,18543
52326,66083,11929
52327,72378,5758
52328,132083,15850
52329,72697,20387
52330,93859,42085
52332,73750,27257
52333,105160,10385
52334,92917,35691
52335,44053,4625
52336,80790,8621
52337,56607,21262
52338,106366,6583
52339,53240,7728
52340,86473,19509
52341,95904,23580
52342,52147,6941
52344,,
52345,97981,7454
52346,79750,12811
52347,67554,8428
52348,78438,17854
52349,61745,5483
52351,112188,15847
52352,77212,14270
52353,57474,7254
52354,58750,34492
52355,64063,8928
52356,51750,13355
52358,70268,10793
52359,64583,3597
52361,59772,14629
52362,58929,12762
52401,40896,3657
52402,65787,3196
52403,68765,6618
52404,59041,2631
52405,62799,7375
52411,149612,12347
52501,50507,2706
52530,67813,30448
52531,68125,8879
52533,49539,8054
52534,48542,8189
52535,55714,11606
52536,52857,18577
52537,80971,7634
52540,59500,10039
52542,45893,25570
52543,100074,75193
52544,41455,3716
52548,55278,15477
52549,46719,10008
52550,45909,12737
52551,73393,27471
52552,53625,18604
52553,54844,8457
52554,46389,9963
52555,30500,10572
52556,46747,5601
52557,,
52560,80417,58824
52561,46176,6398
52562,41250,33437
52563,74609,17635
52565,51056,3166
52566,70781,31516
52567,64250,10964
52568,27500,10652
52569,62750,26195
52570,54620,21651
52571,70375,21128
52572,52500,10279
52573,63150,24722
52574,52895,7255
52576,71354,8905
52577,61034,6105
52580,45362,9479
52581,53438,21343
52583,53971,12805
52584,68188,6191
52585,61875,19948
52586,39970,11367
52588,,
52590,44403,4838
52591,53250,10377
52593,79583,8978
52594,76193,15471
52595,53125,18183
52601,51246,3016
52619,68291,39747
52620,58929,6805
52621,94844,23673
52623,76400,8756
52624,135245,35200
52625,57206,12341
52626,52411,5079
52627,51861,6365
52630,44156,4637
52631,101667,17591
52632,47315,5795
52635,51708,15575
52637,65430,8890
52638,64318,14344
52639,66567,5484
52640,69821,21344
52641,60241,5781
52644,68011,9249
52645,58458,8553
52646,77703,32669
52647,61250,21974
52649,56810,16757
52650,88214,11288
52651,49000,30202
52652,,
52653,71500,7450
52654,74038,9580
52655,51080,9095
52656,67232,14608
52657,71250,21724
52658,66071,13694
52659,44750,9010
52660,86477,72176
52701,,
52720,73688,22034
52721,76250,8638
52722,90810,5311
52726,94006,13537
52727,53750,18993
52728,69342,14705
52729,66458,15712
52730,56029,7708
52731,72500,10968
52732,51297,3902
52737,66250,22052
52738,60902,8249
52739,63750,28256
52742,80208,12466
52745,92875,30668
52746,89583,44833
52747,73929,9608
52748,86729,15004
52749,90313,11699
52750,74688,8912
52751,61985,12567
52752,55156,11436
52753,81731,21616
52754,78553,13647
52755,79167,9890
52756,114306,14557
52757,56667,20273
52758,72500,31034
52759,57450,41189
52760,44283,6461
52761,59041,4720
52765,89375,30841
52766,59766,14522
52767,"250000",
52768,77212,10857
52769,90833,25990
52771,59306,38968
52772,80025,11234
52773,77396,7741
52774,66607,13744
52776,67571,9355
52777,41538,18956
52778,61691,10115
52801,26034,7051
52802,46356,7441
52803,56157,3182
52804,55423,2494
52806,62579,4920
52807,64466,8806
53001,78683,2340
53002,74125,6664
53003,55972,15980
53004,76000,12260
53005,109573,4668
53006,71696,11254
53007,47996,4200
53010,87628,10237
53011,82604,8722
53012,89380,8917
53013,81336,14156
53014,64672,5292
53015,73382,9280
53016,63295,11316
53017,125417,20472
53018,107679,17148
53019,78333,16461
53020,80515,8226
53021,84185,15697
53022,94563,6912
53023,76250,11846
53024,82798,7097
53027,73333,4893
53029,105673,5787
53031,103661,16080
53032,51417,7202
53033,110862,21429
53034,70583,5897
53035,84464,12386
53036,98464,7528
53037,91920,11273
53038,85884,6508
53039,76081,7369
53040,85350,9879
53042,71786,10049
53044,110000,9652
53045,106092,9268
53046,70859,22525
53047,69355,20819
53048,68656,8784
53049,81484,12418
53050,64190,5840
53051,90722,5041
53057,93750,20297
53058,84091,18444
53059,78352,4430
53061,59722,13037
53063,72375,8961
53065,97955,12207
53066,102030,5125
53069,113471,10863
53070,75735,6952
53072,93936,5538
53073,69315,5137
53074,69479,6471
53075,75188,5132
53076,112778,15006
53078,84853,9498
53079,69427,8996
53080,68093,11470
53081,54830,3164
53083,72970,4175
53085,65117,4668
53086,87949,6912
53088,54881,4007
53089,97736,8994
53090,81563,6212
53091,71719,14117
53092,112370,10605
53093,86157,7937
53094,64027,3777
53095,73634,6387
53097,139750,24756
53098,63795,7359
53099,,
53103,121544,18338
53104,95875,14086
53105,81306,5808
53108,85450,19560
53110,63419,3987
53114,66458,10669
53115,65583,3677
53118,93728,4250
53119,106250,13686
53120,83561,4433
53121,76160,5523
53122,115459,27117
53125,88906,12907
53126,100968,10613
53127,132950,113078
53128,73387,13087
53129,79119,6888
53130,84315,17353
53132,92332,9035
53137,103239,10958
53139,91944,19665
53140,51045,1785
53142,77324,5143
53143,56330,6255
53144,63492,5156
53146,83092,6047
53147,73337,9432
53149,107278,5084
53150,103688,7547
53151,88520,4912
53153,130659,18553
53154,80817,5829
53156,71339,10492
53157,,
53158,93409,7941
53167,53514,23330
53168,86250,11133
53170,72271,10610
53172,61046,4213
53176,50862,24007
53177,71762,12511
53178,81635,12122
53179,82443,9687
53181,82121,11793
53182,93790,6970
53183,107813,15726
53184,65313,8453
53185,90692,10581
53186,65112,4501
53188,79410,5345
53189,102666,5990
53190,52823,3758
53191,57157,8227
53192,,
53195,,
53202,58356,4814
53203,79524,11852
53204,36300,2268
53205,22526,2391
53206,26478,4067
53207,68721,3711
53208,39698,4373
53209,39712,4187
53210,38447,2526
53211,68603,4525
53212,40662,2967
53213,88539,6681
53214,54732,3443
53215,44086,2237
53216,35829,2332
53217,114286,4732
53218,39820,3331
53219,61506,3723
53220,63245,4221
53221,52382,3361
53222,68313,4595
53223,56781,5854
53224,59724,7084
53225,46153,2815
53226,81948,4783
53227,58445,6685
53228,68352,2956
53233,16833,2437
53235,48573,6868
53295,,
53402,64759,5479
53403,51420,3719
53404,40166,4189
53405,57289,5920
53406,69699,4113
53501,65469,34200
53502,70104,15554
53503,64609,13069
53504,69188,8034
53505,85313,61396
53506,51722,3349
53507,97353,10520
53508,88919,7825
53510,76058,4296
53511,57325,3467
53515,80568,16837
53516,76979,9951
53517,71071,10037
53518,53958,1707
53520,64808,4126
53521,85870,10616
53522,64750,6912
53523,85000,7026
53525,72000,8085
53526,70938,7635
53527,103964,16259
53528,91151,10416
53529,84904,22853
53530,61815,7959
53531,90750,14729
53532,92333,8371
53533,77758,4525
53534,75417,7831
53536,77580,6374
53537,56607,11592
53538,72762,6828
53540,40625,13475
53541,68000,18764
53543,73194,15320
53544,80833,12631
53545,63341,5248
53546,63695,4243
53548,67500,6481
53549,65760,4029
53550,70809,5475
53551,77049,5579
53553,56250,16073
53554,53977,5791
53555,97520,10120
53556,55975,2739
53557,80801,6596
53558,92583,10834
53559,85012,9906
53560,80606,8321
53561,92321,10911
53562,87890,8210
53563,80370,5573
53565,69750,9397
53566,63062,3088
53569,66667,12563
53570,73421,4593
53571,,
53572,87180,7336
53573,54919,4264
53574,86641,5457
53575,100403,7445
53576,61875,13568
53577,75703,6888
53578,87632,14388
53579,68906,8058
53580,55625,15238
53581,55869,4906
53582,74773,8793
53583,79917,14675
53584,,
53585,62583,4707
53586,60125,10706
53587,70227,4939
53588,74527,4328
53589,78520,8806
53590,88412,4042
53593,110530,10300
53594,72981,16973
53597,105450,13213
53598,100873,19377
53599,33036,30156
53703,44103,4334
53704,66079,2678
53705,74034,4429
53706,,
53711,91334,6147
53713,53882,7613
53714,60654,4260
53715,34994,5512
53716,80966,5435
53717,86700,6229
53718,82828,6563
53719,85098,6469
53726,43294,12665
53792,,
53801,53571,12293
53802,63750,23083
53803,56346,8305
53804,62031,6655
53805,50433,7756
53806,53558,5696
53807,67847,7023
53808,60313,9685
53809,58167,7114
53810,62895,7545
53811,71324,4610
53812,88333,12400
53813,70842,3385
53816,60536,12303
53817,34896,7989
53818,53830,4166
53820,64132,3311
53821,52864,5234
